id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-47f0138b-4bfc-406b-8a72-3ed5a8100fc8,packages/runtime/src/api/migrations/defaults/rules.json,1081,TIMEOUT,"Whenever you start an interval/timeout, also define a deterministic cleanup path that clears it.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,47f0138b-4bfc-406b-8a72-3ed5a8100fc8,HIGH,ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-47f0138b-schema::Validate uuid/severity/buckets and non-empty rule text for 47f0138b-4bfc-406b-8a72-3ed5a8100fc8
H-RULE-3a8020bf-ba6f-4252-aed5-6a4876a7b403,packages/runtime/src/api/migrations/defaults/rules.json,1104,OTHER,Avoid fixed pixel heights for containers; prefer min/max constraints or flexible layouts.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3a8020bf-ba6f-4252-aed5-6a4876a7b403,MEDIUM,ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-3a8020bf-schema::Validate uuid/severity/buckets and non-empty rule text for 3a8020bf-ba6f-4252-aed5-6a4876a7b403
H-RULE-e608fd96-7b19-4114-934b-ad29651a5611,packages/runtime/src/api/migrations/defaults/rules.json,1127,OTHER,Apply debounce/throttle to handlers that trigger network calls or heavy computation on rapid input.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,e608fd96-7b19-4114-934b-ad29651a5611,HIGH,performance-efficiency|ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-e608fd96-schema::Validate uuid/severity/buckets and non-empty rule text for e608fd96-7b19-4114-934b-ad29651a5611
H-RULE-10bac90e-db04-4f87-bb90-29f4da481f10,packages/runtime/src/api/migrations/defaults/rules.json,1151,OTHER,Animate transform/opacity; avoid top/left/width/box-shadow on large elements.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,10bac90e-db04-4f87-bb90-29f4da481f10,MEDIUM,performance-efficiency|ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-10bac90e-schema::Validate uuid/severity/buckets and non-empty rule text for 10bac90e-db04-4f87-bb90-29f4da481f10
H-RULE-25ee9f13-1ba9-4c3e-9225-1bba719bbc09,packages/runtime/src/api/migrations/defaults/rules.json,1175,OTHER,Compute expensive derived values once per input set and reuse them rather than recalculating in multiple places.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,25ee9f13-1ba9-4c3e-9225-1bba719bbc09,MEDIUM,duplication-complexity|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-25ee9f13-schema::Validate uuid/severity/buckets and non-empty rule text for 25ee9f13-1ba9-4c3e-9225-1bba719bbc09
H-RULE-51e93111-e7e7-440d-8690-fb4892fc402c,packages/runtime/src/api/migrations/defaults/rules.json,1199,OTHER,"Prefer a single pass when possible (e.g., reduce) over multiple filter/map chains on the same array.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,51e93111-e7e7-440d-8690-fb4892fc402c,MEDIUM,performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-51e93111-schema::Validate uuid/severity/buckets and non-empty rule text for 51e93111-e7e7-440d-8690-fb4892fc402c
H-RULE-ddb67a1f-7123-45d3-8c4b-731e353097aa,packages/runtime/src/api/migrations/defaults/rules.json,1222,OTHER,"Hoist constant work (e.g., RegExp, static JSON, config loads) out of loops and cache results by input when feasible.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,ddb67a1f-7123-45d3-8c4b-731e353097aa,MEDIUM,performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-ddb67a1f-schema::Validate uuid/severity/buckets and non-empty rule text for ddb67a1f-7123-45d3-8c4b-731e353097aa
H-RULE-73f0a143-c6df-4faf-aed2-b64ac87c0d24,packages/runtime/src/api/migrations/defaults/rules.json,1245,OTHER,"For pure functions called repeatedly with the same inputs, memoize results; avoid recreating identical callbacks in hot paths.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,73f0a143-c6df-4faf-aed2-b64ac87c0d24,LOW,performance-efficiency|stack-react,HIGH,RULE_TEXT_ONLY,rule-73f0a143-schema::Validate uuid/severity/buckets and non-empty rule text for 73f0a143-c6df-4faf-aed2-b64ac87c0d24
H-RULE-12f2408d-6a80-4b9a-9a7b-d53f7437bb37,packages/runtime/src/api/migrations/defaults/rules.json,1269,RESOURCE_LIMIT,"Flag patterns that issue network/database calls inside loops; recommend batching (Promise.all), joins, or aggregate endpoints.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,12f2408d-6a80-4b9a-9a7b-d53f7437bb37,HIGH,database-query-performance|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-12f2408d-schema::Validate uuid/severity/buckets and non-empty rule text for 12f2408d-6a80-4b9a-9a7b-d53f7437bb37
H-RULE-a170dbe6-58b0-4ca4-9e16-17be3a460976,packages/runtime/src/api/migrations/defaults/rules.json,1293,OTHER,Avoid duplicating runtime schemas and TypeScript types; derive types from constants/functions or declare as const tuples.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a170dbe6-58b0-4ca4-9e16-17be3a460976,MEDIUM,duplication-complexity|style-conventions,HIGH,RULE_TEXT_ONLY,rule-a170dbe6-schema::Validate uuid/severity/buckets and non-empty rule text for a170dbe6-58b0-4ca4-9e16-17be3a460976
H-RULE-5af6e9e1-a35e-450e-823e-9eda4f1127e9,packages/runtime/src/api/migrations/defaults/rules.json,1317,OTHER,"Replace any/unknown with inferred generics, unions, or precise interfaces when the shape is known.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5af6e9e1-a35e-450e-823e-9eda4f1127e9,HIGH,style-conventions,HIGH,RULE_TEXT_ONLY,rule-5af6e9e1-schema::Validate uuid/severity/buckets and non-empty rule text for 5af6e9e1-a35e-450e-823e-9eda4f1127e9
H-RULE-c1f0809b-91c1-4e79-a5ef-8fe9c9fd8438,packages/runtime/src/api/migrations/defaults/rules.json,1340,RESOURCE_LIMIT,"For many independent tasks, prefer Promise.allSettled and handle per-item results.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,c1f0809b-91c1-4e79-a5ef-8fe9c9fd8438,MEDIUM,error-handling|resilience-retries-idempotency,MEDIUM,RULE_TEXT_ONLY,rule-c1f0809b-schema::Validate uuid/severity/buckets and non-empty rule text for c1f0809b-91c1-4e79-a5ef-8fe9c9fd8438
H-RULE-d1631065-db9f-4815-aea1-2cd87e871698,packages/runtime/src/api/migrations/defaults/rules.json,1364,OTHER,Flag usages marked as @deprecated (via JSDoc or types) and propose the documented alternative when available.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d1631065-db9f-4815-aea1-2cd87e871698,MEDIUM,maintainability|module-architecture,MEDIUM,RULE_TEXT_ONLY,rule-d1631065-schema::Validate uuid/severity/buckets and non-empty rule text for d1631065-db9f-4815-aea1-2cd87e871698
H-RULE-4e0839a8-482c-4993-ad5e-4fee74e00de3,packages/runtime/src/api/migrations/defaults/rules.json,1388,OTHER,"Avoid prop drilling translation functions/objects; expose shared accessors (e.g., a global translation service or context API).",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4e0839a8-482c-4993-ad5e-4fee74e00de3,LOW,internationalization-i18n|module-architecture,HIGH,RULE_TEXT_ONLY,rule-4e0839a8-schema::Validate uuid/severity/buckets and non-empty rule text for 4e0839a8-482c-4993-ad5e-4fee74e00de3
H-RULE-0bd309db-77ab-4591-909a-a78a34893309,packages/runtime/src/api/migrations/defaults/rules.json,1412,OTHER,Use the standard logging module (or your app's logger) instead of print() in committed code.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0bd309db-77ab-4591-909a-a78a34893309,MEDIUM,observability-logging|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-0bd309db-schema::Validate uuid/severity/buckets and non-empty rule text for 0bd309db-77ab-4591-909a-a78a34893309
H-RULE-1ecec142-3c8c-4041-9658-1e1a1d45c11e,packages/runtime/src/api/migrations/defaults/rules.json,1437,OTHER,Delete imports and locals that are not referenced; prefer tooling (ruff/flake8/mypy) to enforce.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1ecec142-3c8c-4041-9658-1e1a1d45c11e,LOW,maintainability|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-1ecec142-schema::Validate uuid/severity/buckets and non-empty rule text for 1ecec142-3c8c-4041-9658-1e1a1d45c11e
H-RULE-de2e999a-e894-49e0-8afa-59ef026b5d53,packages/runtime/src/api/migrations/defaults/rules.json,1462,OTHER,Annotate function parameters and return types; use TypedDict/Protocol/Dataclass/Pydantic where appropriate.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,de2e999a-e894-49e0-8afa-59ef026b5d53,MEDIUM,stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-de2e999a-schema::Validate uuid/severity/buckets and non-empty rule text for de2e999a-e894-49e0-8afa-59ef026b5d53
H-RULE-b3c5e54a-e8f1-4ca8-a50f-06f48e5a72b0,packages/runtime/src/api/migrations/defaults/rules.json,1486,OTHER,Store and compare datetimes as timezone-aware (UTC). Convert to local time only at the edges (UI/IO).,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,b3c5e54a-e8f1-4ca8-a50f-06f48e5a72b0,MEDIUM,stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-b3c5e54a-schema::Validate uuid/severity/buckets and non-empty rule text for b3c5e54a-e8f1-4ca8-a50f-06f48e5a72b0
H-RULE-c460fd83-4e41-424b-b9f2-cbbc11f9b7f9,packages/runtime/src/api/migrations/defaults/rules.json,1510,OTHER,Use distinct variable names across scopes; never reuse the outer loop variable in inner loops or comprehensions.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,c460fd83-4e41-424b-b9f2-cbbc11f9b7f9,LOW,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-c460fd83-schema::Validate uuid/severity/buckets and non-empty rule text for c460fd83-4e41-424b-b9f2-cbbc11f9b7f9
H-RULE-4d5dfe0f-a55a-4e34-98ac-50375885252c,packages/runtime/src/api/migrations/defaults/rules.json,1535,TIMEOUT,"Catch and handle only the exceptions you expect (e.g., KeyError, ValueError, TimeoutError); let unknown ones bubble.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4d5dfe0f-a55a-4e34-98ac-50375885252c,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-4d5dfe0f-schema::Validate uuid/severity/buckets and non-empty rule text for 4d5dfe0f-a55a-4e34-98ac-50375885252c
H-RULE-1e2b626d-c972-47f9-bf55-0606bc78dfb9,packages/runtime/src/api/migrations/defaults/rules.json,1559,OTHER,Wrap multi-statement DB operations in a transaction; commit on success and rollback on any exception.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1e2b626d-c972-47f9-bf55-0606bc78dfb9,HIGH,database-query-performance|error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-1e2b626d-schema::Validate uuid/severity/buckets and non-empty rule text for 1e2b626d-c972-47f9-bf55-0606bc78dfb9
H-RULE-305f6cd1-2bc3-4c8c-b5ed-5e8eded1f001,packages/runtime/src/api/migrations/defaults/rules.json,1584,OTHER,Guard file IO with try/except; handle OSError and data parse errors with clear messages.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,305f6cd1-2bc3-4c8c-b5ed-5e8eded1f001,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-305f6cd1-schema::Validate uuid/severity/buckets and non-empty rule text for 305f6cd1-2bc3-4c8c-b5ed-5e8eded1f001
H-RULE-7fb99182-8ec1-4c14-82c8-d6a7d3e522f9,packages/runtime/src/api/migrations/defaults/rules.json,1608,TIMEOUT,Wrap HTTP/SDK calls with timeouts and catch transport/errors; log context and map to domain failures.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7fb99182-8ec1-4c14-82c8-d6a7d3e522f9,HIGH,error-handling|observability-logging|resilience-retries-idempotency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-7fb99182-schema::Validate uuid/severity/buckets and non-empty rule text for 7fb99182-8ec1-4c14-82c8-d6a7d3e522f9
H-RULE-6b00aeab-e288-4bb2-b0de-88d7335622e5,packages/runtime/src/api/migrations/defaults/rules.json,1634,FALLBACK_DEFAULT,"When keys may be absent, prefer dict.get(key, default) or setdefault instead of direct indexing.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6b00aeab-e288-4bb2-b0de-88d7335622e5,MEDIUM,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-6b00aeab-schema::Validate uuid/severity/buckets and non-empty rule text for 6b00aeab-e288-4bb2-b0de-88d7335622e5
H-RULE-11d55aec-c70c-460c-8c12-13dad421bb38,packages/runtime/src/api/migrations/defaults/rules.json,1658,OTHER,"Validate presence, type, and range of critical inputs at boundaries (API, CLI, jobs) and fail fast with clear messages.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,11d55aec-c70c-460c-8c12-13dad421bb38,HIGH,api-conventions|error-handling|security-hardening|stack-python,LOW,RULE_TEXT_ONLY,rule-11d55aec-schema::Validate uuid/severity/buckets and non-empty rule text for 11d55aec-c70c-460c-8c12-13dad421bb38
H-RULE-2c6fbbfa-fb91-46fc-9948-75138ec8811d,packages/runtime/src/api/migrations/defaults/rules.json,1684,OTHER,Provide a decorator/context manager that opens/closes DB sessions and handles commit/rollback automatically.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2c6fbbfa-fb91-46fc-9948-75138ec8811d,MEDIUM,database-query-performance|maintainability|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-2c6fbbfa-schema::Validate uuid/severity/buckets and non-empty rule text for 2c6fbbfa-fb91-46fc-9948-75138ec8811d
H-RULE-75b75613-bad4-439b-a856-180437c4b8ab,packages/runtime/src/api/migrations/defaults/rules.json,1709,OTHER,Identify hot lookups/joins/sorts and add appropriate single/compound indexes in migrations.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,75b75613-bad4-439b-a856-180437c4b8ab,MEDIUM,database-query-performance|performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-75b75613-schema::Validate uuid/severity/buckets and non-empty rule text for 75b75613-bad4-439b-a856-180437c4b8ab
H-RULE-23dcba89-b5f6-4e57-ae77-2e9c6f2136a3,packages/runtime/src/api/migrations/defaults/rules.json,1734,OTHER,Instantiate expensive clients (DB/HTTP/SDK) once and inject/reuse them; avoid per-call construction.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,23dcba89-b5f6-4e57-ae77-2e9c6f2136a3,MEDIUM,performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-23dcba89-schema::Validate uuid/severity/buckets and non-empty rule text for 23dcba89-b5f6-4e57-ae77-2e9c6f2136a3
H-RULE-4d44b13f-f2e8-4830-9304-34d822d2db14,packages/runtime/src/api/migrations/defaults/rules.json,1758,OTHER,"Apply memoization (functools.lru_cache) or explicit caches for pure, expensive computations keyed by inputs.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4d44b13f-f2e8-4830-9304-34d822d2db14,MEDIUM,performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-4d44b13f-schema::Validate uuid/severity/buckets and non-empty rule text for 4d44b13f-f2e8-4830-9304-34d822d2db14
