id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-CODE-0077,packages/runtime/src/api/migrations/defaults/categories.json,139,WEIGHTING,"""weight"": 2",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-77-verification::Ensure heuristic entry H-CODE-77 stays covered by unit/integration assertions.
H-CODE-0078,packages/runtime/src/api/migrations/defaults/categories.json,145,WEIGHTING,"""weight"": 2",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-78-verification::Ensure heuristic entry H-CODE-78 stays covered by unit/integration assertions.
H-CODE-0079,packages/runtime/src/api/migrations/defaults/categories.json,151,WEIGHTING,"""weight"": 18",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-79-verification::Ensure heuristic entry H-CODE-79 stays covered by unit/integration assertions.
H-CODE-0080,packages/runtime/src/api/migrations/defaults/categories.json,157,WEIGHTING,"""weight"": 8",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-80-verification::Ensure heuristic entry H-CODE-80 stays covered by unit/integration assertions.
H-CODE-0081,packages/runtime/src/api/migrations/defaults/categories.json,162,FALLBACK_DEFAULT,"""description"": ""No hardcoded strings; correct pluralization and fallbacks."",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-81-verification::Ensure heuristic entry H-CODE-81 stays covered by unit/integration assertions.
H-CODE-0082,packages/runtime/src/api/migrations/defaults/categories.json,163,WEIGHTING,"""weight"": 5",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-82-verification::Ensure heuristic entry H-CODE-82 stays covered by unit/integration assertions.
H-CODE-0083,packages/runtime/src/api/migrations/defaults/categories.json,169,WEIGHTING,"""weight"": 10",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-83-verification::Ensure heuristic entry H-CODE-83 stays covered by unit/integration assertions.
H-CODE-0084,packages/runtime/src/api/migrations/defaults/categories.json,174,TIMEOUT,"""description"": ""Retries, timeouts, and idempotency for calls and jobs."",",HIGH,HARDEN,Harden timeout policy with explicit limits and failure-path assertions.,unit-timeout-boundaries|integration-timeout-failure-path,@codenautic/runtime,TRIAGED,,,,,,h-code-84-verification::Ensure heuristic entry H-CODE-84 stays covered by unit/integration assertions.
H-CODE-0085,packages/runtime/src/api/migrations/defaults/categories.json,175,WEIGHTING,"""weight"": 12",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-85-verification::Ensure heuristic entry H-CODE-85 stays covered by unit/integration assertions.
H-CODE-0086,packages/runtime/src/api/migrations/defaults/categories.json,181,WEIGHTING,"""weight"": 12",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-86-verification::Ensure heuristic entry H-CODE-86 stays covered by unit/integration assertions.
H-CODE-0087,packages/runtime/src/api/migrations/defaults/categories.json,187,WEIGHTING,"""weight"": 8",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-87-verification::Ensure heuristic entry H-CODE-87 stays covered by unit/integration assertions.
H-CODE-0088,packages/runtime/src/api/migrations/defaults/categories.json,193,WEIGHTING,"""weight"": 10",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-88-verification::Ensure heuristic entry H-CODE-88 stays covered by unit/integration assertions.
H-CODE-0089,packages/runtime/src/api/migrations/defaults/categories.json,199,WEIGHTING,"""weight"": 15",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-89-verification::Ensure heuristic entry H-CODE-89 stays covered by unit/integration assertions.
H-CODE-0090,packages/runtime/src/api/migrations/defaults/categories.json,205,WEIGHTING,"""weight"": 15",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-90-verification::Ensure heuristic entry H-CODE-90 stays covered by unit/integration assertions.
H-CODE-0091,packages/runtime/src/api/migrations/defaults/categories.json,211,WEIGHTING,"""weight"": 18",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-91-verification::Ensure heuristic entry H-CODE-91 stays covered by unit/integration assertions.
H-CODE-0092,packages/runtime/src/api/migrations/defaults/categories.json,217,WEIGHTING,"""weight"": 18",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-92-verification::Ensure heuristic entry H-CODE-92 stays covered by unit/integration assertions.
H-CODE-0093,packages/runtime/src/api/migrations/defaults/categories.json,223,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-93-verification::Ensure heuristic entry H-CODE-93 stays covered by unit/integration assertions.
H-CODE-0094,packages/runtime/src/api/migrations/defaults/categories.json,229,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-94-verification::Ensure heuristic entry H-CODE-94 stays covered by unit/integration assertions.
H-CODE-0095,packages/runtime/src/api/migrations/defaults/categories.json,235,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-95-verification::Ensure heuristic entry H-CODE-95 stays covered by unit/integration assertions.
H-CODE-0096,packages/runtime/src/api/migrations/defaults/categories.json,241,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-96-verification::Ensure heuristic entry H-CODE-96 stays covered by unit/integration assertions.
H-CODE-0097,packages/runtime/src/api/migrations/defaults/categories.json,247,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-97-verification::Ensure heuristic entry H-CODE-97 stays covered by unit/integration assertions.
H-CODE-0098,packages/runtime/src/api/migrations/defaults/categories.json,253,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-98-verification::Ensure heuristic entry H-CODE-98 stays covered by unit/integration assertions.
H-CODE-0099,packages/runtime/src/api/migrations/defaults/categories.json,259,WEIGHTING,"""weight"": 0",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-99-verification::Ensure heuristic entry H-CODE-99 stays covered by unit/integration assertions.
H-CODE-0100,packages/runtime/src/api/migrations/defaults/categories.json,265,WEIGHTING,"""weight"": 2",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-100-verification::Ensure heuristic entry H-CODE-100 stays covered by unit/integration assertions.
H-CODE-0101,packages/runtime/src/api/migrations/defaults/categories.json,271,WEIGHTING,"""weight"": 2",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-101-verification::Ensure heuristic entry H-CODE-101 stays covered by unit/integration assertions.
H-CODE-0102,packages/runtime/src/api/migrations/defaults/prompts.json,7,TIMEOUT,"""content"": ""You are CodeNautic Bug-Hunter, a senior engineer specialized in identifying verifiable issues through mental code execution. Your mission is to detect bugs, performance problems, and security vulnerabilities that will actuall...",CRITICAL,HARDEN,Harden timeout policy with explicit limits and failure-path assertions.,unit-timeout-boundaries|integration-timeout-failure-path,@codenautic/runtime,TRIAGED,,,,,,h-code-102-verification::Ensure heuristic entry H-CODE-102 stays covered by unit/integration assertions.
H-CODE-0103,packages/runtime/src/api/migrations/defaults/prompts.json,35,DRIFT_SIGNAL,"""content"": ""You are CodeNautic PR-Reviewer, a senior engineer specialized in understanding and reviewing code, with deep knowledge of how LLMs function. You are **context-aware** and prioritize **developer intent** over rigid rule-follow...",CRITICAL,HARDEN,Keep drift/hotspot signals explicit and validate signal provenance.,integration-drift-signal,@codenautic/runtime,TRIAGED,,,,,,h-code-103-verification::Ensure heuristic entry H-CODE-103 stays covered by unit/integration assertions.
H-CODE-0104,packages/runtime/src/api/migrations/defaults/prompts.json,56,FALLBACK_DEFAULT,"""name"": ""pr-summary-default-system"",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-104-verification::Ensure heuristic entry H-CODE-104 stays covered by unit/integration assertions.
H-CODE-0105,packages/runtime/src/api/migrations/defaults/prompts.json,181,FALLBACK_DEFAULT,"""content"": ""{{expertPanel}}\n\n## Analysis Flow:\n\n### Phase 1: Neo's Pre-Analysis (Special Cases Check)\n**Neo evaluates FIRST** - before any other expert analysis:\n\n<SpecialCasesForAutoDiscard>\n\n1. **Configuration File Syntax Erro...",CRITICAL,HARDEN,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-105-verification::Ensure heuristic entry H-CODE-105 stays covered by unit/integration assertions.
H-CODE-0106,packages/runtime/src/api/migrations/defaults/rules.json,30,SCORING,"""rule"": ""Include Motivation, Approach, Considered Alternatives, Risk & Rollout, and Testing Evidence. Use bullet points; avoid single-line descriptions."",",HIGH,HARDEN,Keep scoring in code and add deterministic unit/integration checks.,unit-score-calculation|integration-score-pipeline,@codenautic/runtime,TRIAGED,,,,,,h-code-106-verification::Ensure heuristic entry H-CODE-106 stays covered by unit/integration assertions.
H-CODE-0107,packages/runtime/src/api/migrations/defaults/rules.json,39,SCORING,"""snippet"": ""Motivation: ...\nApproach: ...\nRisk & Rollout: ..."",",HIGH,HARDEN,Keep scoring in code and add deterministic unit/integration checks.,unit-score-calculation|integration-score-pipeline,@codenautic/runtime,TRIAGED,,,,,,h-code-107-verification::Ensure heuristic entry H-CODE-107 stays covered by unit/integration assertions.
H-CODE-0108,packages/runtime/src/api/migrations/defaults/rules.json,176,SCORING,"""rule"": ""If the change is risky or user-facing, describe the feature flag, rollout plan (stages/segments), monitoring signals, and a clear rollback procedure."",",HIGH,HARDEN,Keep scoring in code and add deterministic unit/integration checks.,unit-score-calculation|integration-score-pipeline,@codenautic/runtime,TRIAGED,,,,,,h-code-108-verification::Ensure heuristic entry H-CODE-108 stays covered by unit/integration assertions.
H-CODE-0109,packages/runtime/src/api/migrations/defaults/rules.json,321,FALLBACK_DEFAULT,"""title"": ""Keep 'use client' at the leaf: default to Server Components"",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-109-verification::Ensure heuristic entry H-CODE-109 stays covered by unit/integration assertions.
H-CODE-0110,packages/runtime/src/api/migrations/defaults/rules.json,532,FALLBACK_DEFAULT,"""rule"": ""For async routes, add loading.tsx for suspense fallbacks and error.tsx for boundaries. Use notFound() for 404 states."",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-110-verification::Ensure heuristic entry H-CODE-110 stays covered by unit/integration assertions.
H-CODE-0111,packages/runtime/src/api/migrations/defaults/rules.json,559,FALLBACK_DEFAULT,"""whyIsThisImportant"": ""Brings SSG performance with safe fallbacks."",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-111-verification::Ensure heuristic entry H-CODE-111 stays covered by unit/integration assertions.
H-CODE-0112,packages/runtime/src/api/migrations/defaults/rules.json,584,WEIGHTING,"""rule"": ""Use next/dynamic with { ssr: false } for large client-only components (maps, editors) and provide a lightweight loading fallback."",",MEDIUM,KEEP_CODE_FIRST,Keep weights explicit in code and verify calibration boundaries.,unit-weight-calibration,@codenautic/runtime,TRIAGED,,,,,,h-code-112-verification::Ensure heuristic entry H-CODE-112 stays covered by unit/integration assertions.
H-CODE-0113,packages/runtime/src/api/migrations/defaults/rules.json,842,FALLBACK_DEFAULT,"""rule"": ""When accessing properties that may be absent, use optional chaining and sensible defaults."",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-113-verification::Ensure heuristic entry H-CODE-113 stays covered by unit/integration assertions.
H-CODE-0114,packages/runtime/src/api/migrations/defaults/rules.json,843,FALLBACK_DEFAULT,"""whyIsThisImportant"": ""Prevents runtime TypeError crashes and makes fallback behavior explicit."",",MEDIUM,KEEP_CODE_FIRST,Harden fallback/default policy and validate environment-specific behavior.,unit-env-matrix|integration-default-behavior,@codenautic/runtime,TRIAGED,,,,,,h-code-114-verification::Ensure heuristic entry H-CODE-114 stays covered by unit/integration assertions.
H-CODE-0115,packages/runtime/src/api/migrations/defaults/rules.json,1036,DRIFT_SIGNAL,"""whyIsThisImportant"": ""Reduces maintenance cost and prevents logical drift."",",HIGH,HARDEN,Keep drift/hotspot signals explicit and validate signal provenance.,integration-drift-signal,@codenautic/runtime,TRIAGED,,,,,,h-code-115-verification::Ensure heuristic entry H-CODE-115 stays covered by unit/integration assertions.
H-CODE-0116,packages/runtime/src/api/migrations/defaults/rules.json,1060,DRIFT_SIGNAL,"""whyIsThisImportant"": ""Prevents drift between validation points and types."",",HIGH,HARDEN,Keep drift/hotspot signals explicit and validate signal provenance.,integration-drift-signal,@codenautic/runtime,TRIAGED,,,,,,h-code-116-verification::Ensure heuristic entry H-CODE-116 stays covered by unit/integration assertions.
